Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Roma Norte;2;1;1;89;7350.0;1855.0;315.0
Departamento;Coyoacán;4;2;1;305;52500.0;7297.5;29750.0
Departamento;Santa Fe;1;1;0;79;4550.0;6797.0;840.0
Departamento;Santa Fe;2;1;1;100;9100.0;5425.0;0.0
Departamento;Bosques de las Lomas;2;1;1;80;16800.0;3220.0;1085.0
Departamento;Roma;1;0;0;42;6300.0;1687.0;0.0
Departamento;Condesa;1;0;0;45;8050.0;1785.0;80.5
Departamento;Roma;2;1;1;84;14805.0;4025.0;707.0
Departamento;Condesa;1;0;0;30;5250.0;2660.0;196.0
Departamento;Nativitas;2;0;0;60;3465.0;420.0;0.0
Departamento;Las Águilas;3;2;1;74;5250.0;2275.0;0.0
Departamento;Lomas de Chapultepec;2;1;1;110;28000.0;8050.0;1389.5
Departamento;Santa Fe;3;3;3;145;17850.0;3850.0;1484.0
Departamento;Lomas de Chapultepec;2;0;0;70;8750.0;2429.0;668.5
Departamento;Arboledas;2;1;0;50;3850.0;1417.5;56.0
Departamento;Condesa;3;1;0;140;12950.0;4690.0;0.0
Departamento;Mixcoac;2;0;0;63;3500.0;1242.5;59.5
Departamento;Lomas de Chapultepec;3;1;2;450;350000.0;8400.0;0.0
Departamento;Del Valle;2;0;0;61;7700.0;2800.0;245.0
Departamento;Condesa;1;0;0;30;4900.0;1669.5;0.0
Departamento;Tlalnepantla;2;1;0;55;4550.0;1225.0;164.5
Departamento;Coyoacán;2;1;0;85;17500.0;5250.0;595.0
Departamento;Condesa;4;0;2;330;34650.0;7350.0;5250.0
Departamento;La Condesa;2;0;0;45;7700.0;1788.5;84.0
Departamento;Roma;3;1;1;78;15085.0;3850.0;850.5
Departamento;Tlalpan;2;0;0;55;8050.0;1120.0;0.0
Departamento;Coyoacán;4;2;2;190;45500.0;9509.5;4543.0
Departamento;Condesa;1;0;0;40;7000.0;2159.5;0.0
Departamento;Nativitas;2;1;0;52;3850.0;1085.0;0.0
Departamento;Condesa;3;1;1;153;12250.0;5040.0;0.0
Departamento;Napoles;2;1;0;70;13300.0;3920.0;87.5
Departamento;Coyoacán;3;1;1;160;23450.0;11819.5;21857.5
Departamento;Narvarte;2;1;1;87;6300.0;3461.5;647.5
Departamento;Santa Fe;2;2;0;78;8750.0;2450.0;525.0
Departamento;Narvarte;3;0;0;105;7000.0;1792.0;455.0
Departamento;Nativitas;1;0;0;48;2975.0;420.0;0.0
Departamento;Bosques de las Lomas;2;1;1;80;9800.0;2534.0;710.5
Departamento;Nueva Santa María;2;1;1;80;3850.0;1680.0;245.0
Departamento;Lomas de Chapultepec;3;1;1;150;17500.0;3500.0;0.0
Departamento;Santa Fe;2;1;1;69;10500.0;4609.5;0.0
Departamento;Santa Fe;3;2;1;127;15750.0;7000.0;0.0
Departamento;Condesa;3;1;2;290;38500.0;6930.0;1750.0
Departamento;Lomas de Chapultepec;4;3;1;170;38500.0;10297.0;0.0
Departamento;Coyoacán;3;2;1;130;25200.0;5250.0;1970.5
Departamento;Del Valle;1;1;1;40;7700.0;1102.5;164.5
Departamento;Santa Fe;4;2;2;157;22750.0;6650.0;3080.0
Departamento;Condesa;2;1;1;75;10500.0;3150.0;521.5
Departamento;Narvarte;2;1;0;80;7000.0;2275.0;434.0
Departamento;San Ángel;2;1;1;150;17500.0;3500.0;1050.0
Departamento;Santa Fe;3;2;1;145;17500.0;6300.0;2450.0
Departamento;Narvarte;2;0;0;65;5495.0;1925.0;56.0
Departamento;Santa Fe;1;1;1;42;4725.0;2590.0;4725.0
Departamento;Coyoacán;2;0;1;156;26250.0;6597.5;0.0
Departamento;La Condesa;1;0;0;42;4200.0;1575.0;189.0
Departamento;Santa Fe;3;2;3;145;11200.0;6300.0;1225.0
Departamento;Bosques de las Lomas;3;2;1;88;14350.0;3804.5;0.0
Departamento;Narvarte;4;2;1;140;12250.0;3430.0;696.5
Departamento;Santa Fe;4;3;3;162;28000.0;8050.0;10500.0
Departamento;Santa Fe;2;1;1;100;14000.0;4200.0;931.0
Departamento;Santa Fe;3;1;1;112;9096.5;5075.0;840.0
Departamento;Santa Fe;4;2;2;293;26250.0;4550.0;2450.0
Departamento;Narvarte;2;1;0;88;4200.0;2240.0;0.0
Departamento;Condesa;1;0;1;45;8050.0;2100.0;710.5
Departamento;Roma Norte;2;1;0;81;2450.0;3097.5;311.5
Departamento;Coyoacán;3;1;1;140;25196.5;10405.5;1568.0
Departamento;Álvaro Obregón;2;1;0;40;3850.0;1421.0;0.0
Departamento;Santa Fe;2;1;1;69;7000.0;2145.5;437.5
Departamento;Bosques de las Lomas;4;3;4;180;87500.0;10780.0;4445.0
Departamento;Condesa;1;0;0;30;4375.0;1382.5;87.5
Departamento;Santa Fe;2;1;1;87;7000.0;3850.0;420.0
Departamento;Santa Fe;3;2;0;105;10150.0;5250.0;927.5
Departamento;Condesa;3;1;0;120;14000.0;5250.0;665.0
Departamento;Bosques de las Lomas;3;4;2;380;87500.0;19250.0;5950.0
Departamento;Santa Fe;3;2;2;179;6965.0;6254.5;1564.5
Departamento;Bosques de las Lomas;2;1;1;130;19250.0;5250.0;875.0
Departamento;Coyoacán;2;0;0;90;9450.0;5523.0;854.0
Departamento;Narvarte;2;1;0;85;6475.0;1540.0;168.0
Departamento;San Miguel Chapultepec;2;1;0;60;6300.0;2639.0;80.5
Departamento;San Ángel;1;1;1;49;7700.0;2807.0;490.0
Departamento;Condesa;1;0;0;30;7000.0;2100.0;70.0
Departamento;Santa Fe;3;3;1;150;15750.0;3325.0;980.0
Departamento;Lomas de Chapultepec;3;0;0;118;15750.0;7000.0;1298.5
Departamento;Condesa;3;1;0;158;14000.0;2863.0;1207.5
Departamento;Condesa;4;3;1;303;17500.0;5250.0;16100.0
Departamento;Santa Fe;3;2;3;117;17500.0;6415.5;1316.0
Departamento;Coyoacán;1;1;0;50;9100.0;2310.0;0.0
Departamento;Condesa;1;0;1;38;4550.0;1974.0;122.5
Departamento;Santa Fe;2;1;1;72;7000.0;2800.0;217.0
Departamento;Narvarte;3;1;0;85;8750.0;2275.0;290.5
Departamento;Santa Fe;3;2;1;110;8015.0;5600.0;875.0
Departamento;Santa Fe;2;1;1;103;10500.0;6125.0;7000.0
Departamento;Condesa;3;1;1;150;24500.0;4900.0;840.0
Departamento;Centro Histórico;1;0;0;40;3500.0;1400.0;0.0
Departamento;Condesa;2;0;0;70;8750.0;2450.0;315.0
Departamento;Lomas de Chapultepec;4;2;2;220;24500.0;17325.0;3500.0
Departamento;Coyoacán;4;2;1;240;82250.0;14000.0;3500.0
Departamento;Roma;3;1;1;102;17850.0;4550.0;945.0
Departamento;Santa Fe;4;3;1;160;28000.0;8519.0;2800.0
Departamento;Bosques de las Lomas;2;2;0;150;31500.0;6695.5;1645.0
Departamento;Santa Fe;2;1;0;66;7175.0;3675.0;665.0
Departamento;Santa Fe;1;1;0;56;10500.0;4410.0;1085.0
Departamento;Santa Fe;2;1;2;90;12250.0;6748.0;1732.5
Departamento;Santa Fe;2;1;1;70;8400.0;2800.0;0.0
Departamento;Narvarte;3;0;0;104;6300.0;1400.0;0.0
Departamento;Condesa;1;0;0;40;5075.0;2380.0;0.0
Departamento;San Ángel;1;1;1;48;8743.0;2754.5;553.0
Departamento;Narvarte;2;1;1;90;8750.0;2100.0;455.0
Departamento;Santa María Aztahuacán;2;0;0;45;1750.0;700.0;0.0
Departamento;Bosques de las Lomas;3;2;1;110;17500.0;5460.0;1575.0
Departamento;Doctores;3;1;1;94;3150.0;2100.0;0.0
Departamento;Coyoacán;2;0;0;73;7700.0;1960.0;738.5
Departamento;San Ángel;3;0;0;120;9450.0;3080.0;833.0
Departamento;Santa Fe;4;1;1;120;8575.0;6223.0;1312.5
Departamento;Peralvillo;2;1;1;65;4550.0;1960.0;2940.0
Departamento;Coyoacán;4;2;2;180;21000.0;6650.0;0.0
Departamento;Peralvillo;3;1;1;87;4200.0;2415.0;311.5
Departamento;Narvarte;2;0;0;61;5250.0;1855.0;175.0
Departamento;Lomas de Chapultepec;1;1;0;55;12250.0;2730.0;640.5
Departamento;Condesa;2;0;0;57;5950.0;3850.0;409.5
Departamento;Polanco;2;2;1;95;14000.0;4200.0;980.0
Departamento;Santa Fe;3;3;3;150;22750.0;8984.5;8302.0
Departamento;Coyoacán;4;2;1;160;31500.0;8750.0;2100.0
Departamento;Condesa;2;1;2;236;35000.0;10045.0;30310.0
Departamento;Coyoacán;4;2;1;297;42000.0;9800.0;2450.0
Departamento;Vallejo;2;0;0;55;2975.0;1575.0;0.0
Departamento;Lomas de Chapultepec;2;0;0;65;7700.0;1911.0;378.0
Departamento;Coyoacán;3;1;1;110;22750.0;5950.0;0.0
Departamento;Coyoacán;1;0;0;60;9450.0;2632.0;329.0
Departamento;Santa Fe;1;1;1;67;8750.0;3955.0;1032.5
Departamento;Condesa;1;0;1;36;6300.0;2215.5;245.0
Departamento;Santa Fe;3;2;1;140;22750.0;5250.0;1120.0
Departamento;Condesa;3;2;1;106;15750.0;4938.5;1123.5
Departamento;San Miguel Chapultepec;1;0;0;50;2975.0;1291.5;84.0
Departamento;Santa Fe;3;2;1;130;11550.0;7087.5;1207.5
Departamento;Lomas de Chapultepec;4;2;1;140;22750.0;3850.0;1435.0
Departamento;Polanco;3;1;1;85;13300.0;3500.0;1750.0
Departamento;Bosques de las Lomas;3;1;1;140;21000.0;4200.0;1155.0
Departamento;Condesa;1;0;0;48;5250.0;2590.0;91.0
Departamento;Condesa;3;1;2;187;19250.0;8750.0;16800.0
Departamento;Condesa;3;1;3;192;22750.0;7700.0;18340.0
Departamento;Lomas de Chapultepec;2;1;1;85;16800.0;4893.0;1106.0
Departamento;Condesa;3;2;1;140;14840.0;5775.0;0.0
Departamento;Condesa;3;0;0;80;8750.0;4011.0;336.0
Departamento;Roma;2;1;0;73;8050.0;2800.0;0.0
Departamento;Coyoacán;3;2;3;240;122500.0;15750.0;0.0
Departamento;Del Valle;3;1;1;147;17150.0;4270.0;980.0
Departamento;Santa Fe;3;3;3;194;42000.0;6300.0;1575.0
Departamento;Doctores;3;1;1;90;6300.0;2275.0;262.5
Departamento;Coyoacán;2;2;2;80;19250.0;8750.0;1050.0
Departamento;Juárez;2;0;0;84;9275.0;3010.0;556.5
Departamento;Santa Fe;1;1;0;57;17150.0;3353.0;980.0
Departamento;Condesa;2;0;0;66;5950.0;875.0;0.0
Departamento;Coyoacán;3;2;1;150;22050.0;7700.0;0.0
Departamento;Coyoacán;4;2;1;200;33250.0;12880.0;3969.0
Departamento;Lomas de Chapultepec;2;1;0;75;15750.0;2747.5;420.0
Departamento;Santa Fe;2;1;1;78;7700.0;3850.0;315.0
Departamento;Condesa;3;2;1;255;35000.0;7350.0;1190.0
Departamento;Condesa;4;1;0;140;14000.0;6650.0;791.0
Departamento;Roma;2;1;1;101;19250.0;4515.0;1193.5
Departamento;Coyoacán;3;2;1;150;22050.0;7700.0;1732.5
Departamento;Santa Fe;4;3;2;145;23450.0;6650.0;955.5
Departamento;Coyoacán;3;2;3;240;59500.0;7000.0;1680.0
Departamento;Santa Fe;4;3;2;231;45500.0;15750.0;0.0
Departamento;Centro Histórico;0;0;0;29;2100.0;1781.5;73.5
Departamento;Coyoacán;3;2;1;160;24500.0;7700.0;1750.0
Departamento;Lomas de Chapultepec;2;1;1;85;17500.0;5768.0;878.5
Departamento;Condesa;1;1;0;50;8750.0;4536.0;0.0
Departamento;San Ángel;3;0;1;120;10150.0;3080.0;836.5
Departamento;Bosques de las Lomas;2;1;1;78;10500.0;3745.0;0.0
Departamento;Santa Fe;3;2;1;110;10500.0;4550.0;8750.0
Departamento;Condesa;3;0;0;160;13650.0;2800.0;448.0
Departamento;Lomas de Chapultepec;3;1;0;70;14700.0;3850.0;700.0
Departamento;Santa Fe;2;1;1;80;7000.0;4725.0;0.0
Departamento;Condesa;3;0;1;100;8750.0;3500.0;420.0
Departamento;Coyoacán;3;1;1;200;59500.0;10566.5;3150.0
Departamento;Del Valle;3;2;1;130;12950.0;6300.0;1225.0
Departamento;San Ángel;4;3;1;200;33950.0;8750.0;0.0
Departamento;Nueva Santa María;2;1;0;45;3500.0;1305.5;56.0
Departamento;Coyoacán;2;2;1;153;33250.0;4623.5;973.0
Departamento;Condesa;3;1;1;110;10500.0;4571.0;1015.0
Departamento;Condesa;3;1;0;180;24500.0;5950.0;2450.0
Departamento;Narvarte;3;1;1;118;9100.0;2079.0;563.5
Departamento;Narvarte;4;1;0;131;9800.0;2047.5;4819.5
Departamento;La Virgen;2;0;0;70;3325.0;1400.0;56.0
Departamento;Santa Fe;4;3;2;233;24500.0;16100.0;28584.5
Departamento;Santa Fe;2;1;1;67;10850.0;2625.0;560.0
Departamento;Lomas de Chapultepec;3;4;3;350;56000.0;13300.0;5250.0
Departamento;Lomas de Chapultepec;3;1;1;140;17500.0;3850.0;1400.0
Departamento;Lomas de Chapultepec;2;1;1;90;12250.0;4410.0;889.0
Departamento;Condesa;2;1;1;85;14700.0;4060.0;528.5
Departamento;Condesa;1;0;0;46;9800.0;1575.0;875.0
Departamento;Napoles;2;1;0;80;14000.0;3500.0;0.0
Departamento;Culhuacán CTM;2;1;0;61;2800.0;1463.0;0.0
Departamento;San Rafael;2;0;0;72;5600.0;2870.0;0.0
Departamento;Juárez;1;0;0;27;4200.0;1032.5;105.0
Departamento;Santa Fe;4;3;2;233;24500.0;14350.0;22750.0
Departamento;San Ángel;2;1;1;80;14000.0;385.0;490.0
Departamento;San Felipe de Jesús;1;0;0;42;2800.0;910.0;56.0
Departamento;Condesa;3;2;2;123;14700.0;5075.0;1120.0
Departamento;Santa Fe;2;1;1;65;5250.0;3500.0;0.0
Departamento;Condesa;3;2;1;200;24500.0;7700.0;2313.5
Departamento;Roma;1;0;0;28;4550.0;1750.0;0.0
Departamento;Santa Fe;1;1;0;68;5600.0;3150.0;822.5
Departamento;Santa Fe;3;2;2;141;17500.0;5250.0;16205.0
Departamento;Coyoacán;5;2;2;300;56000.0;7350.0;0.0
Departamento;Coyoacán;3;2;1;140;17500.0;8750.0;2100.0
Departamento;Condesa;4;0;2;130;29750.0;2555.0;4900.0
Departamento;Santa Fe;3;3;1;306;31500.0;8050.0;595.0
Departamento;Centro Histórico;1;0;0;45;4725.0;1575.0;175.0
Departamento;Lomas de Chapultepec;3;3;1;293;42000.0;11340.0;5642.0
Departamento;Lomas de Chapultepec;2;1;2;140;28000.0;5250.0;2275.0
Departamento;Roma;3;1;1;82;10500.0;3150.0;605.5
Departamento;Coyoacán;2;1;1;80;28000.0;9145.5;1995.0
Departamento;Roma;4;2;1;170;21000.0;7525.0;1253.0
Departamento;Polanco;3;1;0;73;9450.0;3710.0;588.0
Departamento;Coyoacán;2;1;2;115;28000.0;7539.0;1354.5
Departamento;Peralvillo;2;1;1;70;5950.0;2275.0;2065.0
Departamento;Coyoacán;3;0;1;110;10500.0;5600.0;1025.5
Departamento;Del Valle;3;0;0;110;9100.0;2730.0;210.0
Departamento;Santa Fe;4;4;4;435;63000.0;17500.0;3850.0
Departamento;Santa Fe;3;2;3;142;16100.0;5733.0;1396.5
Departamento;Del Valle;2;0;0;60;8050.0;4298.0;385.0
Departamento;San Ángel;1;1;1;50;10150.0;1400.0;35.0
Departamento;Condesa;3;1;0;100;17500.0;3.5;3.5
Departamento;Narvarte;3;1;0;100;7000.0;2800.0;0.0
Departamento;Bosques de las Lomas;4;4;4;285;52500.0;15750.0;0.0
Departamento;Santa Fe;3;3;1;297;26250.0;8260.0;3269.0
Departamento;Santa Fe;2;1;0;75;4025.0;4060.0;0.0
Departamento;Coyoacán;4;2;3;380;105000.0;8050.0;0.0
Departamento;Coyoacán;1;1;0;40;8050.0;2271.5;336.0
Departamento;Condesa;3;1;1;75;9450.0;2145.5;0.0
Departamento;Polanco;2;2;1;83;12250.0;5705.0;875.0
Departamento;Narvarte;4;2;1;135;10500.0;4725.0;700.0
Departamento;Santa Fe;1;1;0;75;6650.0;3444.0;980.0
Departamento;Condesa;3;1;0;160;8750.0;7700.0;1050.0
Departamento;Condesa;3;2;1;180;24500.0;5600.0;1155.0
Departamento;San Ángel;3;1;1;138;24500.0;5600.0;1687.0
Departamento;Lomas de Chapultepec;1;1;0;62;13965.0;3325.0;0.0
Departamento;Lomas de Chapultepec;4;2;1;150;48650.0;6300.0;1295.0
Departamento;Centro Histórico;1;0;0;24;2625.0;1127.0;73.5
Departamento;San Pedro de los Pinos;2;1;0;83;5600.0;2628.5;0.0
Departamento;Centro Histórico;2;1;0;62;8330.0;2380.0;0.0
Departamento;Villa de Cortés;2;1;0;52;3500.0;595.0;0.0
Departamento;Narvarte;2;1;0;79;7000.0;3118.5;0.0
Departamento;Santa Fe;4;5;3;368;28000.0;19950.0;7350.0
Departamento;Lomas de Chapultepec;2;3;1;170;38500.0;10500.0;0.0
Departamento;Narvarte;2;1;0;76;8750.0;2534.0;0.0
Departamento;Ciudad de los Deportes;2;1;1;60;4550.0;1750.0;1403.5
Departamento;Roma;2;1;1;90;10325.0;3591.0;752.5
Departamento;Santa Fe;2;1;0;65;4725.0;2432.5;329.0
Departamento;Roma;2;1;1;71;11200.0;3062.5;0.0
Departamento;Santa Fe;4;4;2;500;98000.0;28000.0;7000.0
Departamento;Condesa;3;1;0;105;8750.0;4900.0;770.0
Departamento;Roma;1;0;0;41;6125.0;1659.0;87.5
Departamento;Napoles;3;0;0;67;10500.0;4200.0;0.0
Departamento;Bosques de las Lomas;2;1;1;82;9800.0;4445.0;819.0
Departamento;Santa Fe;1;1;1;65;3500.0;9275.0;630.0
Departamento;Coyoacán;2;1;1;100;38150.0;15400.0;1400.0
Departamento;Santa Fe;3;1;1;110;10150.0;2520.0;980.0
Departamento;Condesa;3;0;0;120;9450.0;4154.5;1067.5
Departamento;Roma;2;1;1;80;13300.0;3640.0;637.0
Departamento;Bosques de las Lomas;4;4;2;370;87500.0;17150.0;5950.0
Departamento;Narvarte;2;1;0;70;7000.0;1841.0;2674.0
Departamento;Condesa;4;1;1;152;19250.0;8400.0;6650.0
Departamento;Santa Fe;2;2;0;161;10500.0;11651.5;1578.5
Departamento;Napoles;3;1;1;240;35000.0;4550.0;1750.0
Departamento;La Condesa;1;0;0;39;3150.0;861.0;0.0
Departamento;Narvarte;2;0;0;58;4550.0;1645.0;84.0
Departamento;San Rafael;3;0;0;90;5775.0;875.0;245.0
Departamento;Lomas de Chapultepec;1;0;1;90;21000.0;2100.0;483.0
Departamento;Juárez;0;0;0;30;3500.0;1557.5;101.5
Departamento;Condesa;2;1;0;80;9100.0;2957.5;315.0
Departamento;Condesa;4;1;0;150;24500.0;5250.0;0.0
Departamento;Narvarte;1;0;0;40;4200.0;1393.0;87.5
Departamento;Condesa;3;1;1;131;14000.0;5180.0;0.0
Departamento;Del Valle;2;0;0;70;9450.0;2625.0;339.5
Departamento;Santa Fe;2;2;1;140;6650.0;3325.0;630.0
Departamento;Coyoacán;3;2;1;130;21000.0;7700.0;1750.0
Departamento;Narvarte;1;0;0;50;3850.0;1225.0;73.5
Departamento;Santa Fe;3;2;1;210;26250.0;9800.0;20300.0
Departamento;Bosques de las Lomas;5;2;2;490;63000.0;8470.0;3325.0
Departamento;Condesa;2;0;0;74;7700.0;3325.0;0.0
Departamento;Bosques de las Lomas;3;2;1;117;17150.0;3850.0;2054.5
Departamento;Santa Fe;4;3;2;150;15750.0;7000.0;0.0
Departamento;La Condesa;2;0;0;65;6300.0;1883.0;238.0
Departamento;Del Valle;2;1;1;90;11550.0;6527.5;903.0
Departamento;Las Águilas;3;2;1;84;7000.0;3150.0;2884.0
Departamento;Roma;1;1;1;38;5250.0;1680.0;84.0
Departamento;Villa de Cortés;3;1;0;70;4200.0;700.0;0.0
Departamento;Coyoacán;2;1;0;56;9100.0;3465.0;714.0
Departamento;Coyoacán;3;1;2;138;26250.0;6720.0;1179.5
Departamento;Roma;3;0;0;118;10500.0;3636.5;427.0
Departamento;Santa Fe;4;3;4;231;24150.0;9625.0;1568.0
Departamento;Coyoacán;3;0;2;205;70000.0;10570.0;4200.0
Departamento;Coyoacán;2;0;1;60;17500.0;1225.0;0.0
Departamento;Coyoacán;3;2;2;230;103250.0;11200.0;0.0
Departamento;Peralvillo;2;1;0;50;3500.0;1750.0;493.5
Departamento;Narvarte;3;1;1;93;10500.0;5453.0;0.0
Departamento;Juárez;2;0;0;70;9450.0;2100.0;252.0
Departamento;Lomas de Chapultepec;4;2;2;220;59500.0;21000.0;2667.0
Departamento;Culhuacán CTM;3;1;0;65;4725.0;1050.0;0.0
Departamento;Villa de Guadalupe;2;1;1;52;4550.0;1834.0;0.0
Departamento;Condesa;3;2;1;300;87500.0;9450.0;4900.0
Departamento;Santa Fe;4;3;1;160;20300.0;8050.0;117145.0
Departamento;Coyoacán;4;1;1;230;47250.0;5950.0;2782.5
Departamento;Santa Fe;4;3;4;148;5250.0;5600.0;686.0
Departamento;Juárez;2;1;1;84;11550.0;4676.0;581.0
Departamento;Roma;2;1;1;74;11900.0;5470.5;455.0
Departamento;Condesa;2;1;0;64;9100.0;3605.0;311.5
Departamento;Álvaro Obregón;2;1;0;60;2800.0;1309.0;0.0
Departamento;San Miguel Chapultepec;2;0;0;80;3500.0;1750.0;87.5
Departamento;San Miguel Chapultepec;2;2;0;61;5950.0;2243.5;175.0
Departamento;San Pedro de los Pinos;2;1;1;80;9625.0;2639.0;374.5
Departamento;Lomas de Chapultepec;4;0;1;170;23450.0;8015.0;0.0
Departamento;Condesa;2;0;0;64;8715.0;1932.0;255.5
Departamento;Narvarte;3;2;1;135;8750.0;4340.0;0.0
Departamento;Narvarte;3;0;0;100;5600.0;1575.0;364.0
Departamento;Roma;2;1;1;80;15225.0;3850.0;854.0
Departamento;Coyoacán;4;2;2;182;26250.0;14000.0;2163.0
Departamento;Santa Fe;1;1;0;58;6650.0;3850.0;0.0
Departamento;Narvarte;3;1;0;148;7700.0;3465.0;686.0
Departamento;San Miguel Chapultepec;3;0;0;75;5250.0;2030.0;0.0
Departamento;Narvarte;3;0;0;96;6300.0;3500.0;336.0
Departamento;Santa Fe;3;2;1;92;9975.0;4077.5;955.5
Departamento;Condesa;3;1;0;105;12250.0;3500.0;4200.0
Departamento;San Pedro de los Pinos;2;1;0;70;10150.0;3150.0;0.0
Departamento;Condesa;3;0;0;110;9450.0;3500.0;770.0
Departamento;Coyoacán;3;2;1;140;37800.0;6709.5;633.5
Departamento;San Miguel Chapultepec;2;1;0;84;5950.0;1925.0;378.0
Departamento;Condesa;3;2;1;200;22750.0;5600.0;0.0
Departamento;Coyoacán;4;2;2;257;28000.0;9450.0;2380.0
Departamento;Narvarte;3;2;1;110;7875.0;3150.0;0.0
Departamento;La Condesa;2;0;0;70;7700.0;2030.0;287.0
Departamento;Condesa;3;1;1;130;22050.0;4970.0;833.0
Departamento;Condesa;2;0;1;140;27300.0;4550.0;693.0
Departamento;Condesa;1;0;0;45;4550.0;1995.0;206.5
Departamento;Santa Fe;1;2;1;102;13300.0;5250.0;0.0
Departamento;Condesa;4;1;0;155;17500.0;5250.0;805.0
Departamento;Condesa;3;1;1;171;28000.0;4809.0;1879.5
Departamento;Coyoacán;3;1;2;250;40250.0;8050.0;3629.5
Departamento;Polanco;2;1;1;80;12250.0;2642.5;945.0
Departamento;Roma;2;1;2;52;8750.0;4046.0;0.0
Departamento;Santa Fe;5;3;4;300;21000.0;11725.0;2495.5
Departamento;Arboledas;2;1;0;80;3850.0;1288.0;245.0
Departamento;Santa Fe;1;0;0;67;8750.0;5435.5;931.0
Departamento;Nueva Santa María;2;1;0;50;3500.0;152575.5;0.0
Departamento;Condesa;4;0;0;190;21000.0;3500.0;0.0
Departamento;Del Valle;4;0;0;110;9100.0;2684.5;444.5
Departamento;Arboledas;2;1;1;73;4200.0;2625.0;0.0
Departamento;Del Valle;4;1;0;308;47250.0;5950.0;0.0
Departamento;Narvarte;2;1;1;70;7700.0;2380.0;245.0
Departamento;Roma;3;0;1;88;8750.0;2002.0;532.0
Departamento;Narvarte;3;1;1;106;7000.0;3150.0;0.0
Departamento;Condesa;3;0;2;116;13650.0;2450.0;0.0
Departamento;Condesa;3;0;1;120;31500.0;9100.0;980.0
Departamento;Coyoacán;4;0;1;200;38150.0;12950.0;3230.5
Departamento;Bosques de las Lomas;1;1;0;70;7700.0;4725.0;1060.5
Departamento;Santa Fe;2;1;1;68;9800.0;560.0;2625.0
Departamento;San Miguel Chapultepec;2;0;0;45;3850.0;945.0;0.0
Departamento;Condesa;3;0;1;166;16100.0;6300.0;9425.5
Departamento;Santa Fe;1;1;0;68;6300.0;4567.5;980.0
Departamento;Lomas de Chapultepec;2;1;0;88;14000.0;3416.0;0.0
Departamento;Peralvillo;2;1;1;75;4200.0;1610.0;0.0
Departamento;Juárez;2;1;0;100;11900.0;2100.0;581.0
Departamento;Lomas de Chapultepec;2;1;2;150;15750.0;7700.0;0.0
Departamento;Santa Fe;3;3;3;230;31500.0;11550.0;5950.0
Departamento;Santa Fe;4;2;2;167;14000.0;7350.0;0.0
Departamento;Narvarte;2;2;1;100;5600.0;2835.0;483.0
Departamento;Coyoacán;3;2;1;250;33250.0;6125.0;1925.0
Departamento;Lomas de Chapultepec;1;0;0;70;9450.0;3745.0;616.0
Departamento;Coyoacán;2;1;0;40;11200.0;2905.0;371.0
Departamento;Lomas de Chapultepec;2;1;1;136;21700.0;7000.0;1575.0
Departamento;Santa Fe;5;4;5;1200;84000.0;26950.0;20300.0
Departamento;Condesa;3;0;0;84;8050.0;2520.0;444.5
Departamento;Narvarte;1;0;0;48;3500.0;2275.0;164.5
Departamento;Santa Fe;5;4;5;1147;98000.0;24500.0;192500.0
Departamento;Iztacalco;1;0;0;55;2450.0;700.0;0.0
Departamento;Condesa;1;0;0;38;4025.0;2730.0;0.0
Departamento;Coyoacán;3;1;0;164;17500.0;5950.0;1939.0
Departamento;Coyoacán;3;2;1;140;22050.0;7700.0;1354.5
Departamento;Narvarte;3;1;0;110;8715.0;3850.0;493.5
Departamento;Narvarte;2;1;1;95;5775.0;3500.0;0.0
Departamento;Condesa;3;0;0;120;12600.0;4200.0;0.0
Departamento;Santa Fe;4;3;3;180;31500.0;13440.0;28000.0
Departamento;Condesa;3;0;0;90;10150.0;3150.0;0.0
Departamento;Bosques de las Lomas;1;1;1;68;8365.0;5005.0;1120.0
Departamento;Roma;1;1;1;65;6475.0;3150.0;350.0
Departamento;Lomas de Chapultepec;3;1;0;150;19250.0;3500.0;0.0
Departamento;Narvarte;2;1;0;84;6475.0;3290.0;665.0
Departamento;Santa Fe;2;1;1;88;7700.0;5239.5;840.0
Departamento;Santa Fe;2;2;1;78;12425.0;10850.0;1225.0
Departamento;Santa Fe;2;1;1;86;8750.0;3500.0;609.0
Departamento;Narvarte;3;0;0;80;6300.0;1722.0;315.0
Departamento;Lomas de Chapultepec;3;1;1;120;25550.0;5180.0;805.0
Departamento;Santa Fe;4;2;1;115;9800.0;6300.0;875.0
Departamento;Roma;3;1;1;90;12250.0;3150.0;5250.0
Departamento;Narvarte;3;2;1;82;9100.0;3577.0;630.0
Departamento;Napoles;1;0;1;45;8050.0;3045.0;80.5
Departamento;Centro Histórico;1;0;0;35;3500.0;1750.0;84.0
Departamento;Iztacalco;2;0;0;60;3500.0;700.0;0.0
Departamento;Centro Histórico;2;0;0;53;5250.0;1575.0;0.0
Departamento;Coyoacán;2;0;0;48;8750.0;3500.0;385.0
Departamento;Roma;2;1;1;120;17500.0;3535.0;829.5
Departamento;San Pedro de los Pinos;3;2;1;122;14000.0;3360.0;0.0
Departamento;Coyoacán;1;0;0;37;5250.0;1939.0;427.0
Departamento;Condesa;4;1;1;223;17500.0;6440.0;1319.5
